payment_id,order_id,payment_date,payment_method,payment_status,amount
PAY0016889,ORD017776,2026-01-25 22:05:00,Card,Paid,2398.23
PAY0016890,ORD017777,2026-02-16 12:03:00,Card,Pending,1460.43
PAY0016891,ORD017778,2025-03-01 07:28:00,Google Pay,Paid,1770.69
PAY0016892,ORD017779,2025-02-17 11:26:00,Card,Paid,3654.14
PAY0016893,ORD017780,2025-09-10 05:04:00,Card,Failed,1519.01
PAY0016894,ORD017781,2025-07-08 21:50:00,Card,Paid,3092.54
PAY0016895,ORD017782,2026-05-05 06:33:00,Bank Transfer,Paid,776.25
PAY0016896,ORD017783,2026-05-23 01:47:00,Card,Paid,2628.08
PAY0016897,ORD017784,2025-11-26 08:18:00,Google Pay,Pending,671.07
PAY0016898,ORD017785,2026-02-13 14:32:00,Apple Pay,Paid,1007.24
PAY0016899,ORD017786,2025-06-01 23:59:00,Card,Pending,437.37
PAY0016900,ORD017787,2025-11-21 10:33:00,Bank Transfer,Paid,1866.59
PAY0016901,ORD017788,2026-06-11 09:57:00,Card,Pending,1385.88
PAY0016902,ORD017789,2025-07-19 03:11:00,Card,Paid,873.74
PAY0016903,ORD017790,2026-04-21 18:59:00,Card,Paid,178.49
PAY0016904,ORD017791,2025-05-18 03:41:00,Google Pay,Paid,801.84
PAY0016905,ORD017792,2025-03-31 06:36:00,Apple Pay,Paid,148.97
PAY0016906,ORD017793,2026-06-25 10:23:00,Card,Paid,911.01
PAY0016907,ORD017794,2025-04-16 09:20:00,Card,Paid,2165.38
PAY0016908,ORD017795,2025-06-05 21:30:00,Card,Paid,794.68
PAY0016909,ORD017796,2025-12-29 15:02:00,Card,Paid,2226.57
PAY0016910,ORD017797,2025-04-16 06:14:00,Google Pay,Paid,1815.54
PAY0016911,ORD017798,2026-04-18 07:08:00,Card,Paid,1076.18
PAY0016912,ORD017799,2025-08-01 06:38:00,PayPal,Paid,2451.6
PAY0016913,ORD017800,2026-05-20 14:53:00,Card,Paid,1202.14
PAY0016914,ORD017801,2025-06-23 23:18:00,PayPal,Paid,773.77
PAY0016915,ORD017802,2025-07-14 11:39:00,Card,Paid,1473.62
PAY0016916,ORD017803,2026-04-12 18:33:00,Card,Paid,156.5
PAY0016917,ORD017804,2025-12-21 04:31:00,Card,Paid,314.71
PAY0016918,ORD017805,2026-06-17 15:25:00,Card,Paid,449.51
PAY0016919,ORD017806,2025-05-15 20:44:00,Card,Paid,918.2
PAY0016920,ORD017807,2026-07-12 12:57:00,Card,Paid,942.39
PAY0016921,ORD017808,2026-06-06 07:57:00,Card,Paid,292.43
PAY0016922,ORD017809,2026-05-02 18:27:00,Card,Paid,1585.51
PAY0016923,ORD017810,2025-12-25 11:16:00,PayPal,Paid,3346.65
PAY0016924,ORD017811,2026-06-24 22:26:00,Card,Paid,1963.02
PAY0016925,ORD017812,2025-10-19 07:55:00,Card,Paid,2217.85
PAY0016926,ORD017813,2026-02-26 15:26:00,Card,Paid,156.39
PAY0016927,ORD017814,2026-03-18 19:37:00,Card,Paid,3016.37
PAY0016928,ORD017815,2025-12-05 10:02:00,Card,Paid,2262.52
PAY0016929,ORD017816,2025-12-23 20:17:00,PayPal,Paid,526.1
PAY0016930,ORD017817,2025-03-28 17:46:00,Apple Pay,Paid,2448.89
PAY0016931,ORD017818,2025-04-22 18:59:00,Bank Transfer,Paid,513.29
PAY0016932,ORD017819,2025-01-05 07:25:00,Card,Paid,1157.98
PAY0016933,ORD017820,2026-07-15 23:55:00,Card,Paid,1183.19
PAY0016934,ORD017821,2025-08-16 15:14:00,PayPal,Paid,6295.62
PAY0016935,ORD017822,2025-06-25 00:10:00,Bank Transfer,Pending,335.83
PAY0016936,ORD017823,2026-02-23 03:26:00,PayPal,Paid,1364.62
PAY0016937,ORD017824,2025-05-20 20:03:00,Card,Paid,2695.98
PAY0016938,ORD017825,2025-05-17 13:42:00,Google Pay,Paid,1107.93
PAY0016939,ORD017827,2025-08-28 21:51:00,PayPal,Paid,110.59
PAY0016940,ORD017828,2026-02-15 06:44:00,Card,Paid,1882.35
PAY0016941,ORD017829,2025-11-13 18:15:00,PayPal,Paid,714.88
PAY0016942,ORD017830,2025-09-25 23:02:00,Card,Paid,1887.62
PAY0016943,ORD017831,2025-08-09 14:08:00,Card,Paid,2379.72
PAY0016944,ORD017832,2026-05-20 13:34:00,Apple Pay,Paid,1704.55
PAY0016945,ORD017833,2025-06-17 12:09:00,Bank Transfer,Paid,2980.4
PAY0016946,ORD017834,2025-07-04 20:25:00,Card,Paid,1517.43
PAY0016947,ORD017835,2025-12-23 09:35:00,Card,Paid,2579.48
PAY0016948,ORD017836,2025-06-16 17:57:00,Apple Pay,Failed,1368.4
PAY0016949,ORD017837,2026-01-18 06:18:00,PayPal,Paid,2370.83
PAY0016950,ORD017838,2025-10-08 00:10:00,Card,Paid,1318.74
PAY0016951,ORD017839,2025-06-30 02:46:00,PayPal,Paid,2356.37
PAY0016952,ORD017840,2025-11-13 19:27:00,Card,Paid,184.14
PAY0016953,ORD017841,2025-03-28 16:11:00,Bank Transfer,Paid,449.86
PAY0016954,ORD017842,2025-10-13 14:55:00,Bank Transfer,Paid,899.43
PAY0016955,ORD017843,2025-09-18 02:46:00,Card,Paid,2545.64
PAY0016956,ORD017845,2025-03-30 03:06:00,Card,Paid,1708.32
PAY0016957,ORD017846,2025-06-21 14:46:00,Google Pay,Paid,3160.23
PAY0016958,ORD017848,2025-10-04 23:30:00,Google Pay,Paid,181.3
PAY0016959,ORD017849,2026-04-05 03:29:00,Card,Paid,2115.07
PAY0016960,ORD017850,2026-03-16 20:42:00,Card,Paid,1867.64
PAY0016961,ORD017851,2025-10-17 14:30:00,Card,Pending,386.97
PAY0016962,ORD017852,2026-07-09 09:05:00,Card,Paid,762.31
PAY0016963,ORD017853,2025-01-09 12:13:00,Card,Pending,269.4
PAY0016964,ORD017854,2026-04-15 12:37:00,Card,Paid,840.59
PAY0016965,ORD017855,2026-07-06 06:35:00,Apple Pay,Pending,312.37
PAY0016966,ORD017856,2025-06-14 17:20:00,PayPal,Paid,2263.51
PAY0016967,ORD017857,2025-07-19 19:59:00,Card,Paid,815.59
PAY0016968,ORD017858,2025-09-28 10:30:00,Apple Pay,Paid,876.27
PAY0016969,ORD017859,2026-02-21 19:41:00,Google Pay,Paid,1656.92
PAY0016970,ORD017860,2025-03-05 20:52:00,Bank Transfer,Paid,1096.88
PAY0016971,ORD017861,2025-04-15 08:20:00,Card,Paid,1520.91
PAY0016972,ORD017862,2025-05-08 20:10:00,Card,Pending,320.77
PAY0016973,ORD017863,2025-05-13 10:19:00,Card,Paid,270.24
PAY0016974,ORD017864,2025-01-29 10:36:00,PayPal,Pending,2883.74
PAY0016975,ORD017865,2025-05-11 08:51:00,Card,Paid,740.98
PAY0016976,ORD017866,2025-06-05 09:54:00,Card,Paid,99.96
PAY0016977,ORD017867,2025-05-05 18:53:00,PayPal,Paid,2424.78
PAY0016978,ORD017868,2026-02-10 18:11:00,Card,Paid,649.87
PAY0016979,ORD017869,2026-07-15 19:56:00,Card,Pending,890.97
PAY0016980,ORD017870,2025-10-05 06:52:00,Card,Paid,2718.67
PAY0016981,ORD017871,2025-09-05 13:20:00,Card,Paid,835.2
PAY0016982,ORD017872,2025-10-22 00:42:00,PayPal,Paid,1507.49
PAY0016983,ORD017873,2026-02-03 05:22:00,PayPal,Paid,2351.91
PAY0016984,ORD017874,2025-10-02 00:54:00,Card,Paid,1284.79
PAY0016985,ORD017875,2025-01-08 11:33:00,PayPal,Paid,2099.12
PAY0016986,ORD017876,2025-04-14 20:37:00,Apple Pay,Paid,2197.2
PAY0016987,ORD017877,2025-11-09 00:01:00,PayPal,Paid,3111.46
PAY0016988,ORD017878,2026-01-08 22:22:00,Bank Transfer,Paid,111.2
PAY0016989,ORD017879,2026-06-12 19:24:00,Card,Paid,362.06
PAY0016990,ORD017880,2025-12-30 09:04:00,Card,Paid,771.59
PAY0016991,ORD017881,2026-01-01 08:27:00,Card,Paid,1811.58
PAY0016992,ORD017882,2025-08-06 12:10:00,PayPal,Paid,1972.96
PAY0016993,ORD017883,2025-09-19 13:07:00,Card,Paid,509.12
PAY0016994,ORD017884,2025-01-09 23:07:00,PayPal,Paid,3118.0
PAY0016995,ORD017885,2026-02-09 22:54:00,Card,Paid,3772.59
PAY0016996,ORD017886,2025-06-06 09:33:00,Bank Transfer,Paid,2469.39
PAY0016997,ORD017887,2026-06-03 12:52:00,Card,Paid,1364.85
PAY0016998,ORD017888,2026-07-22 12:29:00,Card,Paid,2462.91
PAY0016999,ORD017889,2025-02-08 07:55:00,Google Pay,Paid,826.48
PAY0017000,ORD017890,2025-11-29 22:52:00,Apple Pay,Paid,294.66
PAY0017001,ORD017891,2025-07-29 04:58:00,Card,Failed,2872.9
PAY0017002,ORD017892,2025-06-21 06:03:00,Google Pay,Paid,84.85
PAY0017003,ORD017893,2026-06-11 21:51:00,Apple Pay,Pending,2930.46
PAY0017004,ORD017894,2026-04-25 23:13:00,Apple Pay,Paid,626.98
PAY0017005,ORD017895,2025-08-09 16:35:00,Card,Paid,789.85
PAY0017006,ORD017896,2025-03-19 09:03:00,Card,Paid,921.11
PAY0017007,ORD017897,2026-02-04 09:32:00,Card,Pending,1402.7
PAY0017008,ORD017898,2026-02-13 21:56:00,Google Pay,Paid,2801.44
PAY0017009,ORD017899,2026-05-29 20:43:00,Google Pay,Paid,1470.37
PAY0017010,ORD017900,2025-07-29 20:39:00,PayPal,Paid,884.69
PAY0017011,ORD017901,2025-03-15 22:15:00,Apple Pay,Paid,1882.48
PAY0017012,ORD017902,2026-02-08 14:04:00,Card,Paid,1165.33
PAY0017013,ORD017903,2025-07-10 02:27:00,Card,Paid,1666.94
PAY0017014,ORD017904,2026-06-10 16:58:00,Card,Paid,1347.73
PAY0017015,ORD017905,2025-09-02 12:30:00,Card,Paid,2869.02
PAY0017016,ORD017906,2025-05-22 18:12:00,Card,Paid,2039.01
PAY0017017,ORD017907,2025-11-25 17:38:00,Apple Pay,Paid,746.76
PAY0017018,ORD017908,2025-11-13 15:31:00,Bank Transfer,Paid,2068.37
PAY0017019,ORD017909,2025-01-09 23:08:00,PayPal,Paid,2543.19
PAY0017020,ORD017910,2025-04-26 04:47:00,Bank Transfer,Paid,216.3
PAY0017021,ORD017912,2026-03-19 02:48:00,Apple Pay,Pending,277.13
PAY0017022,ORD017913,2025-08-04 22:28:00,Card,Paid,1423.13
PAY0017023,ORD017914,2025-09-25 06:01:00,PayPal,Paid,1079.5
PAY0017024,ORD017915,2025-12-10 08:36:00,Google Pay,Paid,3089.21
PAY0017025,ORD017916,2026-01-06 15:53:00,Card,Pending,218.91
PAY0017026,ORD017917,2026-04-05 17:43:00,Bank Transfer,Paid,2351.23
PAY0017027,ORD017918,2025-12-31 19:01:00,Bank Transfer,Paid,3547.31
PAY0017028,ORD017920,2025-04-18 05:44:00,Card,Paid,1668.7
PAY0017029,ORD017921,2026-03-29 11:48:00,Card,Paid,2371.55
PAY0017030,ORD017922,2025-11-11 07:33:00,Card,Paid,1111.23
PAY0017031,ORD017923,2025-07-22 17:00:00,Card,Paid,3732.32
PAY0017032,ORD017924,2025-10-16 14:59:00,Card,Paid,1557.58
PAY0017033,ORD017925,2025-04-12 07:54:00,Card,Paid,1529.01
PAY0017034,ORD017926,2026-02-14 17:31:00,Apple Pay,Paid,799.76
PAY0017035,ORD017927,2026-07-08 10:54:00,PayPal,Paid,1003.3
PAY0017036,ORD017928,2026-06-29 08:23:00,Apple Pay,Paid,3342.86
PAY0017037,ORD017929,2025-12-15 10:54:00,Bank Transfer,Paid,480.03
PAY0017038,ORD017930,2026-01-02 18:03:00,Apple Pay,Paid,1731.08
PAY0017039,ORD017931,2026-05-05 12:41:00,Card,Paid,2348.92
PAY0017040,ORD017932,2025-06-27 02:39:00,Card,Paid,1868.28
PAY0017041,ORD017933,2025-01-30 09:19:00,PayPal,Paid,1284.46
PAY0017042,ORD017934,2026-06-22 11:08:00,Card,Pending,1367.14
PAY0017043,ORD017935,2025-04-29 00:41:00,Card,Paid,114.3
PAY0017044,ORD017936,2025-07-13 07:39:00,Card,Paid,89.55
PAY0017045,ORD017937,2025-11-01 16:43:00,Card,Paid,210.36
PAY0017046,ORD017938,2025-03-12 11:16:00,Card,Paid,719.3
PAY0017047,ORD017939,2026-02-03 16:17:00,Card,Paid,441.77
PAY0017048,ORD017940,2025-06-29 16:37:00,Bank Transfer,Paid,2212.78
PAY0017049,ORD017941,2025-09-18 14:20:00,Card,Paid,4245.0
PAY0017050,ORD017942,2026-04-02 05:47:00,Bank Transfer,Paid,30.93
PAY0017051,ORD017943,2025-07-17 04:58:00,Apple Pay,Paid,1314.26
PAY0017052,ORD017944,2026-03-11 14:40:00,Card,Paid,2310.31
PAY0017053,ORD017945,2026-06-15 13:33:00,Card,Paid,1792.08
PAY0017054,ORD017946,2025-10-14 03:01:00,PayPal,Paid,181.14
PAY0017055,ORD017947,2026-01-14 12:21:00,PayPal,Paid,1742.53
PAY0017056,ORD017948,2025-06-08 03:29:00,Google Pay,Paid,2976.69
PAY0017057,ORD017949,2026-02-24 12:47:00,Card,Paid,590.21
PAY0017058,ORD017950,2026-03-03 05:57:00,PayPal,Paid,100.93
PAY0017059,ORD017951,2025-08-05 11:56:00,Card,Paid,79.72
PAY0017060,ORD017952,2026-02-15 03:24:00,Bank Transfer,Paid,2540.88
PAY0017061,ORD017953,2025-02-18 11:55:00,PayPal,Paid,2190.86
PAY0017062,ORD017954,2025-02-06 21:29:00,Card,Paid,1726.88
PAY0017063,ORD017955,2025-10-31 20:11:00,Card,Paid,2315.32
PAY0017064,ORD017956,2025-02-02 06:19:00,Card,Paid,2064.65
PAY0017065,ORD017957,2025-02-16 09:41:00,Card,Paid,3472.85
PAY0017066,ORD017958,2026-01-14 08:32:00,Apple Pay,Paid,251.22
PAY0017067,ORD017959,2025-07-12 12:55:00,Google Pay,Paid,2072.16
PAY0017068,ORD017960,2026-03-10 23:23:00,Google Pay,Paid,1733.99
PAY0017069,ORD017961,2026-06-18 16:46:00,Card,Paid,1652.34
PAY0017070,ORD017962,2025-11-20 19:25:00,Card,Paid,828.74
PAY0017071,ORD017964,2025-06-13 03:14:00,Card,Pending,34.85
PAY0017072,ORD017965,2025-11-07 19:00:00,Bank Transfer,Paid,1741.95
PAY0017073,ORD017966,2026-02-08 08:05:00,Apple Pay,Paid,3788.34
PAY0017074,ORD017967,2025-01-28 03:03:00,Card,Paid,2170.57
PAY0017075,ORD017968,2026-02-01 11:03:00,Card,Paid,1946.45
PAY0017076,ORD017969,2025-04-16 08:10:00,Card,Paid,457.99
PAY0017077,ORD017970,2025-05-16 13:01:00,PayPal,Paid,3229.01
PAY0017078,ORD017971,2026-01-27 05:42:00,Card,Paid,2682.6
PAY0017079,ORD017972,2026-03-25 05:37:00,Bank Transfer,Paid,2875.5
PAY0017080,ORD017973,2025-01-12 15:10:00,Card,Paid,1866.09
PAY0017081,ORD017974,2025-11-13 02:59:00,Card,Paid,2235.75
PAY0017082,ORD017975,2025-02-07 04:52:00,Card,Paid,1820.09
PAY0017083,ORD017976,2026-01-06 11:58:00,Card,Paid,2338.5
PAY0017084,ORD017977,2026-07-23 12:58:00,Card,Paid,2004.22
PAY0017085,ORD017978,2026-05-17 08:52:00,Apple Pay,Paid,1370.77
PAY0017086,ORD017979,2025-11-23 19:32:00,Card,Paid,339.57
PAY0017087,ORD017980,2026-01-22 20:19:00,PayPal,Pending,624.72
PAY0017088,ORD017981,2026-05-22 01:36:00,Card,Paid,88.61
PAY0017089,ORD017982,2025-07-14 16:02:00,Card,Paid,728.71
PAY0017090,ORD017983,2025-04-30 22:11:00,Card,Paid,693.78
PAY0017091,ORD017984,2025-12-05 05:32:00,Bank Transfer,Paid,317.47
PAY0017092,ORD017985,2025-02-07 04:52:00,Google Pay,Paid,2075.02
PAY0017093,ORD017986,2025-05-14 11:25:00,Card,Paid,898.37
PAY0017094,ORD017987,2026-07-03 18:28:00,Card,Paid,381.9
PAY0017095,ORD017988,2026-02-14 18:20:00,Card,Pending,650.99
PAY0017096,ORD017989,2026-03-29 22:15:00,PayPal,Paid,30.25
PAY0017097,ORD017990,2026-01-14 19:32:00,PayPal,Paid,2279.43
PAY0017098,ORD017991,2025-04-30 13:07:00,Card,Paid,1281.17
PAY0017099,ORD017992,2026-06-07 21:33:00,PayPal,Paid,1005.18
PAY0017100,ORD017993,2026-01-06 15:07:00,Card,Paid,1555.47
PAY0017101,ORD017994,2025-09-04 19:42:00,Card,Paid,223.31
PAY0017102,ORD017995,2026-03-13 21:31:00,Card,Paid,558.24
PAY0017103,ORD017996,2025-04-13 09:19:00,Card,Failed,3382.24
PAY0017104,ORD017997,2025-02-23 05:49:00,Card,Paid,3824.02
PAY0017105,ORD017998,2025-12-22 19:34:00,PayPal,Paid,54.45
PAY0017106,ORD017999,2025-01-23 23:33:00,Google Pay,Paid,1076.83
PAY0017107,ORD018000,2025-02-02 21:20:00,Apple Pay,Pending,286.2
PAY0017108,ORD018001,2025-04-25 02:22:00,Card,Paid,832.26
PAY0017109,ORD018002,2025-08-09 21:35:00,Card,Paid,2820.62
PAY0017110,ORD018003,2025-09-23 20:32:00,Card,Paid,1240.38
PAY0017111,ORD018004,2025-05-02 10:26:00,Card,Paid,617.24
PAY0017112,ORD018005,2025-06-30 00:46:00,PayPal,Paid,2216.43
PAY0017113,ORD018006,2025-11-23 14:40:00,Google Pay,Paid,1158.65
PAY0017114,ORD018007,2025-10-06 07:02:00,PayPal,Paid,875.76
PAY0017115,ORD018008,2025-04-05 06:25:00,Bank Transfer,Paid,32.44
PAY0017116,ORD018009,2026-07-07 22:52:00,Card,Paid,212.07
PAY0017117,ORD018010,2025-09-28 05:18:00,Card,Paid,1286.83
PAY0017118,ORD018011,2025-02-05 06:58:00,Apple Pay,Paid,2154.79
PAY0017119,ORD018012,2025-08-11 22:10:00,Bank Transfer,Paid,1156.0
PAY0017120,ORD018013,2025-07-27 00:18:00,PayPal,Paid,1026.39
PAY0017121,ORD018014,2025-04-06 00:10:00,PayPal,Paid,2212.75
PAY0017122,ORD018015,2026-05-02 03:07:00,Card,Paid,1546.07
PAY0017123,ORD018016,2026-04-05 07:54:00,Bank Transfer,Paid,1705.62
PAY0017124,ORD018017,2025-05-05 23:47:00,Card,Paid,57.37
PAY0017125,ORD018018,2025-08-08 22:44:00,Card,Paid,2436.93
PAY0017126,ORD018020,2025-08-30 10:19:00,Card,Paid,1145.93
PAY0017127,ORD018021,2025-04-24 00:07:00,Card,Paid,2253.65
PAY0017128,ORD018022,2025-02-14 15:46:00,Card,Failed,2742.32
PAY0017129,ORD018023,2026-06-05 06:22:00,Card,Paid,670.23
PAY0017130,ORD018024,2025-02-26 03:01:00,Card,Paid,317.47
PAY0017131,ORD018025,2026-04-17 08:39:00,Bank Transfer,Paid,1221.72
PAY0017132,ORD018026,2025-11-19 00:29:00,Bank Transfer,Paid,612.09
PAY0017133,ORD018027,2026-02-03 00:25:00,Apple Pay,Paid,2118.5
PAY0017134,ORD018028,2025-08-28 18:31:00,Card,Paid,1797.66
PAY0017135,ORD018029,2025-09-07 23:02:00,PayPal,Paid,430.89
PAY0017136,ORD018030,2025-02-13 01:42:00,Card,Paid,277.88
PAY0017137,ORD018031,2026-04-20 08:47:00,PayPal,Pending,751.61
PAY0017138,ORD018032,2025-03-12 22:12:00,Google Pay,Paid,1107.64
PAY0017139,ORD018033,2026-05-06 06:27:00,Google Pay,Paid,56.09
PAY0017140,ORD018034,2025-04-20 10:57:00,Apple Pay,Paid,1785.77
PAY0017141,ORD018035,2025-01-16 10:55:00,Google Pay,Paid,1239.78
PAY0017142,ORD018036,2025-01-24 07:15:00,Card,Paid,2902.86
PAY0017143,ORD018037,2025-04-25 04:44:00,Card,Paid,3854.51
PAY0017144,ORD018038,2025-02-13 01:49:00,Card,Paid,257.07
PAY0017145,ORD018039,2025-06-23 00:54:00,Bank Transfer,Paid,2454.77
PAY0017146,ORD018040,2026-04-15 04:39:00,Card,Paid,1477.22
PAY0017147,ORD018041,2026-01-10 11:18:00,Apple Pay,Paid,568.88
PAY0017148,ORD018042,2026-03-06 11:19:00,Google Pay,Paid,284.41
PAY0017149,ORD018043,2026-07-23 13:18:00,Card,Paid,2224.44
PAY0017150,ORD018044,2026-06-13 23:08:00,Card,Paid,1643.68
PAY0017151,ORD018045,2025-03-31 08:11:00,Card,Paid,239.3
PAY0017152,ORD018046,2026-05-15 09:32:00,Card,Paid,3288.37
PAY0017153,ORD018047,2025-05-19 21:33:00,Card,Paid,3512.44
PAY0017154,ORD018048,2025-02-23 10:08:00,Card,Paid,3705.77
PAY0017155,ORD018049,2025-02-08 04:26:00,Bank Transfer,Paid,211.33
PAY0017156,ORD018050,2025-05-09 10:40:00,Card,Paid,1420.69
PAY0017157,ORD018051,2025-08-01 05:16:00,Card,Paid,1166.51
PAY0017158,ORD018052,2025-06-28 23:58:00,Card,Paid,1462.06
PAY0017159,ORD018053,2026-02-17 06:08:00,Card,Paid,2242.69
PAY0017160,ORD018054,2026-03-08 02:18:00,Card,Paid,1977.14
PAY0017161,ORD018055,2026-04-02 17:25:00,Card,Paid,690.05
PAY0017162,ORD018056,2025-11-18 01:53:00,Card,Paid,1294.32
PAY0017163,ORD018057,2025-09-28 13:54:00,Card,Paid,1272.63
PAY0017164,ORD018058,2026-01-05 13:44:00,Card,Paid,3113.27
PAY0017165,ORD018059,2026-05-26 05:37:00,Bank Transfer,Paid,320.04
PAY0017166,ORD018060,2026-02-02 18:06:00,Card,Paid,819.06
PAY0017167,ORD018061,2025-06-11 21:17:00,Apple Pay,Paid,1385.89
PAY0017168,ORD018062,2026-07-05 04:21:00,PayPal,Paid,1736.11
PAY0017169,ORD018063,2026-03-07 22:52:00,Card,Paid,275.06
PAY0017170,ORD018064,2026-03-15 02:10:00,Google Pay,Paid,1422.17
PAY0017171,ORD018065,2025-02-12 06:53:00,Google Pay,Paid,1411.92
PAY0017172,ORD018066,2025-06-02 06:06:00,Apple Pay,Paid,1059.59
PAY0017173,ORD018067,2026-05-07 09:24:00,PayPal,Paid,2102.74
PAY0017174,ORD018068,2025-12-15 16:29:00,Google Pay,Paid,546.07
PAY0017175,ORD018069,2025-03-20 21:50:00,Card,Paid,1271.43
PAY0017176,ORD018070,2026-03-09 11:14:00,PayPal,Paid,583.69
PAY0017177,ORD018071,2026-06-28 12:37:00,PayPal,Paid,479.09
PAY0017178,ORD018072,2025-05-24 14:01:00,Apple Pay,Paid,2192.15
PAY0017179,ORD018073,2025-06-04 11:43:00,Card,Paid,735.8
PAY0017180,ORD018074,2026-02-10 17:10:00,PayPal,Paid,292.29
PAY0017181,ORD018075,2025-11-23 14:37:00,Card,Paid,3395.26
PAY0017182,ORD018076,2025-09-14 16:12:00,Bank Transfer,Paid,1452.32
PAY0017183,ORD018077,2026-02-18 17:35:00,Bank Transfer,Paid,2741.65
PAY0017184,ORD018078,2025-06-15 12:05:00,Card,Paid,1012.28
PAY0017185,ORD018079,2025-09-24 03:44:00,Card,Paid,1272.6
PAY0017186,ORD018080,2025-02-03 12:35:00,Card,Paid,2701.8
PAY0017187,ORD018081,2025-05-20 08:31:00,PayPal,Paid,1831.23
PAY0017188,ORD018082,2025-07-07 14:13:00,Card,Failed,221.55
PAY0017189,ORD018083,2026-07-17 00:38:00,Bank Transfer,Paid,442.11
PAY0017190,ORD018084,2025-12-18 07:02:00,Card,Paid,603.87
PAY0017191,ORD018086,2025-05-31 20:46:00,Card,Paid,202.84
PAY0017192,ORD018087,2026-05-26 21:03:00,Google Pay,Paid,2743.44
PAY0017193,ORD018088,2026-04-12 19:55:00,PayPal,Paid,1722.98
PAY0017194,ORD018089,2025-04-02 00:02:00,PayPal,Paid,1080.68
PAY0017195,ORD018090,2025-05-16 09:57:00,Bank Transfer,Paid,671.09
PAY0017196,ORD018091,2026-03-26 03:09:00,PayPal,Paid,3355.07
PAY0017197,ORD018092,2026-06-14 10:35:00,Card,Paid,645.5
PAY0017198,ORD018093,2025-09-23 07:50:00,Google Pay,Paid,2148.65
PAY0017199,ORD018094,2025-12-27 22:41:00,Google Pay,Paid,1523.78
PAY0017200,ORD018095,2025-03-14 10:55:00,Google Pay,Failed,2458.58
PAY0017201,ORD018096,2026-04-25 13:58:00,Bank Transfer,Paid,209.55
PAY0017202,ORD018097,2025-07-03 22:21:00,Card,Paid,488.5
PAY0017203,ORD018098,2025-05-02 16:13:00,Card,Pending,1997.58
PAY0017204,ORD018099,2025-02-07 09:36:00,Card,Paid,2193.23
PAY0017205,ORD018100,2025-09-21 00:19:00,Card,Paid,1736.79
PAY0017206,ORD018101,2025-11-23 21:43:00,Apple Pay,Paid,981.1
PAY0017207,ORD018102,2025-12-08 03:27:00,Apple Pay,Paid,1161.82
PAY0017208,ORD018103,2025-03-17 17:48:00,Google Pay,Paid,3571.79
PAY0017209,ORD018104,2026-03-08 04:54:00,Bank Transfer,Paid,582.15
PAY0017210,ORD018105,2025-09-25 16:29:00,PayPal,Paid,105.17
PAY0017211,ORD018106,2025-09-30 08:05:00,Card,Paid,2734.54
PAY0017212,ORD018107,2025-08-30 19:11:00,Card,Paid,2087.16
PAY0017213,ORD018108,2026-06-12 21:51:00,PayPal,Paid,612.01
PAY0017214,ORD018109,2026-01-03 15:21:00,PayPal,Paid,2156.48
PAY0017215,ORD018110,2025-08-20 20:09:00,PayPal,Paid,1847.66
PAY0017216,ORD018111,2026-03-05 12:34:00,Apple Pay,Paid,527.35
PAY0017217,ORD018112,2025-01-03 01:58:00,Google Pay,Paid,1123.1
PAY0017218,ORD018113,2026-03-29 05:58:00,Google Pay,Paid,494.01
PAY0017219,ORD018114,2025-01-13 16:30:00,PayPal,Paid,1901.0
PAY0017220,ORD018115,2026-06-28 13:44:00,Card,Paid,2522.69
PAY0017221,ORD018116,2026-02-19 12:44:00,Apple Pay,Paid,1176.86
PAY0017222,ORD018117,2025-01-23 11:40:00,PayPal,Paid,906.95
PAY0017223,ORD018118,2026-01-15 16:35:00,PayPal,Paid,587.05
PAY0017224,ORD018119,2025-04-24 22:07:00,PayPal,Paid,469.39
PAY0017225,ORD018120,2025-03-01 19:42:00,Apple Pay,Paid,3057.71
PAY0017226,ORD018121,2025-01-04 04:21:00,Card,Paid,3351.31
PAY0017227,ORD018122,2026-01-19 03:35:00,Google Pay,Paid,1068.38
PAY0017228,ORD018123,2025-08-08 23:22:00,Card,Paid,165.3
PAY0017229,ORD018124,2025-10-20 22:24:00,Apple Pay,Paid,1673.56
PAY0017230,ORD018125,2025-08-03 10:38:00,Google Pay,Paid,237.83
PAY0017231,ORD018126,2025-08-24 19:53:00,PayPal,Pending,723.99
PAY0017232,ORD018127,2025-03-06 05:38:00,Card,Paid,1309.29
PAY0017233,ORD018128,2025-07-07 15:33:00,Card,Paid,1028.02
PAY0017234,ORD018129,2026-04-27 19:58:00,PayPal,Pending,545.45
PAY0017235,ORD018130,2025-12-27 06:24:00,Google Pay,Paid,653.76
PAY0017236,ORD018131,2025-03-07 03:51:00,Card,Paid,680.66
PAY0017237,ORD018132,2025-10-25 06:15:00,Card,Pending,634.32
PAY0017238,ORD018133,2025-11-13 00:07:00,PayPal,Paid,2413.55
PAY0017239,ORD018134,2025-07-08 11:36:00,PayPal,Paid,1415.28
PAY0017240,ORD018137,2025-02-22 07:23:00,Google Pay,Paid,2320.55
PAY0017241,ORD018138,2025-05-23 13:16:00,PayPal,Paid,2256.55
PAY0017242,ORD018139,2026-06-03 19:53:00,Card,Paid,591.91
PAY0017243,ORD018140,2025-02-20 23:40:00,Apple Pay,Paid,2044.0
PAY0017244,ORD018141,2025-06-25 08:17:00,Google Pay,Paid,378.47
