order_id,customer_id,order_date,order_status,sales_channel,delivery_method,shipping_region
ORD017949,CUST03047,2026-02-24 12:47:00,Completed,Online,Courier,London
ORD017950,CUST01177,2026-03-03 05:57:00,Completed,Marketplace,Home Delivery,Scotland
ORD017951,CUST00564,2025-08-05 11:56:00,Completed,Online,Home Delivery,East Midlands
ORD017952,CUST02844,2026-02-15 03:24:00,Completed,Online,Home Delivery,Wales
ORD017953,CUST04125,2025-02-18 11:55:00,Completed,Online,Courier,Scotland
ORD017954,CUST01159,2025-02-06 21:29:00,Completed,Marketplace,Home Delivery,West Midlands
ORD017955,CUST00607,2025-10-31 20:11:00,Completed,Online,Courier,Northern Ireland
ORD017956,CUST04264,2025-02-02 06:19:00,Completed,Online,Home Delivery,Wales
ORD017957,CUST03959,2025-02-16 09:41:00,Completed,Online,Home Delivery,North West
ORD017958,CUST03569,2026-01-14 08:32:00,Completed,Online,Click & Collect,North West
ORD017959,CUST04078,2025-07-12 12:55:00,Completed,Trade Counter,Courier,Scotland
ORD017960,CUST00435,2026-03-10 23:23:00,Completed,Trade Counter,Click & Collect,London
ORD017961,CUST04784,2026-06-18 16:46:00,Completed,Online,Courier,East of England
ORD017962,CUST02756,2025-11-20 19:25:00,Completed,Online,Click & Collect,East of England
ORD017963,CUST03188,2026-07-23 05:11:00,Cancelled,Online,Courier,South East
ORD017964,CUST02168,2025-06-13 03:14:00,Partially Fulfilled,Online,Click & Collect,Scotland
ORD017965,CUST00673,2025-11-07 19:00:00,Completed,Online,Courier,Northern Ireland
ORD017966,CUST01614,2026-02-08 08:05:00,Completed,Online,Courier,North West
ORD017967,CUST02795,2025-01-28 03:03:00,Completed,Online,Courier,South East
ORD017968,CUST04648,2026-02-01 11:03:00,Completed,Online,Home Delivery,Wales
ORD017969,CUST03471,2025-04-16 08:10:00,Partially Fulfilled,Online,Courier,North East
ORD017970,CUST03636,2025-05-16 13:01:00,Completed,Online,Home Delivery,Northern Ireland
ORD017971,CUST03890,2026-01-27 05:42:00,Completed,Online,Click & Collect,Scotland
ORD017972,CUST03122,2026-03-25 05:37:00,Completed,Marketplace,Home Delivery,East of England
ORD017973,CUST01104,2025-01-12 15:10:00,Completed,Trade Counter,Home Delivery,East Midlands
ORD017974,CUST00162,2025-11-13 02:59:00,Completed,Trade Counter,Click & Collect,West Midlands
ORD017975,CUST01485,2025-02-07 04:52:00,Completed,Online,Click & Collect,Scotland
ORD017976,CUST04862,2026-01-06 11:58:00,Completed,Online,Home Delivery,North West
ORD017977,CUST02931,2026-07-23 12:58:00,Completed,Marketplace,Home Delivery,South East
ORD017978,CUST04831,2026-05-17 08:52:00,Completed,Online,Click & Collect,North West
ORD017979,CUST02475,2025-11-23 19:32:00,Completed,Marketplace,Courier,Scotland
ORD017980,CUST04933,2026-01-22 20:19:00,Pending,Online,Click & Collect,West Midlands
ORD017981,CUST04812,2026-05-22 01:36:00,Completed,Online,Home Delivery,Wales
ORD017982,CUST03359,2025-07-14 16:02:00,Completed,Online,Click & Collect,West Midlands
ORD017983,CUST01107,2025-04-30 22:11:00,Completed,Online,Home Delivery,Wales
ORD017984,CUST02040,2025-12-05 05:32:00,Completed,Online,Home Delivery,Wales
ORD017985,CUST00968,2025-02-07 04:52:00,Completed,Online,Home Delivery,East Midlands
ORD017986,CUST03029,2025-05-14 11:25:00,Completed,Online,Home Delivery,Yorkshire & Humber
ORD017987,CUST01692,2026-07-03 18:28:00,Partially Fulfilled,Marketplace,Home Delivery,West Midlands
ORD017988,CUST03481,2026-02-14 18:20:00,Partially Fulfilled,Online,Courier,Northern Ireland
ORD017989,CUST03844,2026-03-29 22:15:00,Partially Fulfilled,Online,Home Delivery,North East
ORD017990,CUST03095,2026-01-14 19:32:00,Completed,Marketplace,Courier,North West
ORD017991,CUST01537,2025-04-30 13:07:00,Completed,Online,Courier,Scotland
ORD017992,CUST02920,2026-06-07 21:33:00,Completed,Trade Counter,Click & Collect,East of England
ORD017993,CUST00769,2026-01-06 15:07:00,Completed,Online,Click & Collect,North West
ORD017994,CUST03229,2025-09-04 19:42:00,Completed,Online,Click & Collect,South West
ORD017995,CUST02551,2026-03-13 21:31:00,Completed,Marketplace,Home Delivery,Wales
ORD017996,CUST03360,2025-04-13 09:19:00,Completed,Online,Click & Collect,North East
ORD017997,CUST01204,2025-02-23 05:49:00,Completed,Online,Click & Collect,Northern Ireland
ORD017998,CUST04141,2025-12-22 19:34:00,Completed,Online,Courier,Scotland
ORD017999,CUST01494,2025-01-23 23:33:00,Completed,Trade Counter,Click & Collect,Yorkshire & Humber
ORD018000,CUST00454,2025-02-02 21:20:00,Partially Fulfilled,Online,Courier,East of England
ORD018001,CUST02920,2025-04-25 02:22:00,Completed,Online,Courier,East of England
ORD018002,CUST02961,2025-08-09 21:35:00,Completed,Online,Home Delivery,East Midlands
ORD018003,CUST01692,2025-09-23 20:32:00,Completed,Online,Click & Collect,West Midlands
ORD018004,CUST03755,2025-05-02 10:26:00,Completed,Online,Courier,North East
ORD018005,CUST01882,2025-06-30 00:46:00,Completed,Online,Click & Collect,East Midlands
ORD018006,CUST01498,2025-11-23 14:40:00,Completed,Trade Counter,Click & Collect,North East
ORD018007,CUST03216,2025-10-06 07:02:00,Completed,Marketplace,Courier,North East
ORD018008,CUST00095,2025-04-05 06:25:00,Completed,Online,Home Delivery,Northern Ireland
ORD018009,CUST02571,2026-07-07 22:52:00,Completed,Online,Home Delivery,East Midlands
ORD018010,CUST00076,2025-09-28 05:18:00,Completed,Online,Click & Collect,North East
ORD018011,CUST01663,2025-02-05 06:58:00,Partially Fulfilled,Online,Home Delivery,East of England
ORD018012,CUST04625,2025-08-11 22:10:00,Completed,Online,Click & Collect,Northern Ireland
ORD018013,CUST00849,2025-07-27 00:18:00,Completed,Marketplace,Click & Collect,Scotland
ORD018014,CUST00686,2025-04-06 00:10:00,Completed,Online,Click & Collect,Northern Ireland
ORD018015,CUST03255,2026-05-02 03:07:00,Completed,Online,Courier,North West
ORD018016,CUST02579,2026-04-05 07:54:00,Completed,Trade Counter,Home Delivery,Wales
ORD018017,CUST02531,2025-05-05 23:47:00,Completed,Online,Home Delivery,South East
ORD018018,CUST00269,2025-08-08 22:44:00,Completed,Marketplace,Courier,South West
ORD018019,CUST03085,2026-05-26 03:32:00,Cancelled,Online,Courier,Wales
ORD018020,CUST03755,2025-08-30 10:19:00,Completed,Online,Click & Collect,North East
ORD018021,CUST01393,2025-04-24 00:07:00,Completed,Online,Home Delivery,Northern Ireland
ORD018022,CUST00790,2025-02-14 15:46:00,Completed,Online,Click & Collect,London
ORD018023,CUST04616,2026-06-05 06:22:00,Pending,Online,Courier,North West
ORD018024,CUST00249,2025-02-26 03:01:00,Completed,Online,Home Delivery,Scotland
ORD018025,CUST04840,2026-04-17 08:39:00,Completed,Online,Click & Collect,South West
ORD018026,CUST04754,2025-11-19 00:29:00,Completed,Online,Home Delivery,East of England
ORD018027,CUST01056,2026-02-03 00:25:00,Completed,Online,Click & Collect,South East
ORD018028,CUST01789,2025-08-28 18:31:00,Completed,Online,Click & Collect,London
ORD018029,CUST02975,2025-09-07 23:02:00,Completed,Marketplace,Home Delivery,North West
ORD018030,CUST03519,2025-02-13 01:42:00,Partially Fulfilled,Online,Courier,London
ORD018031,CUST04793,2026-04-20 08:47:00,Partially Fulfilled,Online,Home Delivery,London
ORD018032,CUST04235,2025-03-12 22:12:00,Completed,Online,Courier,East of England
ORD018033,CUST01451,2026-05-06 06:27:00,Completed,Marketplace,Click & Collect,Wales
ORD018034,CUST03764,2025-04-20 10:57:00,Completed,Marketplace,Courier,South East
ORD018035,CUST03591,2025-01-16 10:55:00,Pending,Online,Click & Collect,South West
ORD018036,CUST01180,2025-01-24 07:15:00,Completed,Online,Click & Collect,West Midlands
ORD018037,CUST01870,2025-04-25 04:44:00,Completed,Online,Courier,East Midlands
ORD018038,CUST02521,2025-02-13 01:49:00,Partially Fulfilled,Online,Home Delivery,Wales
ORD018039,CUST03971,2025-06-23 00:54:00,Completed,Online,Courier,Scotland
ORD018040,CUST03497,2026-04-15 04:39:00,Completed,Online,Click & Collect,South East
ORD018041,CUST01691,2026-01-10 11:18:00,Completed,Trade Counter,Click & Collect,West Midlands
ORD018042,CUST01565,2026-03-06 11:19:00,Completed,Marketplace,Click & Collect,East Midlands
ORD018043,CUST04758,2026-07-23 13:18:00,Completed,Online,Courier,South East
ORD018044,CUST00322,2026-06-13 23:08:00,Completed,Online,Courier,North East
ORD018045,CUST04976,2025-03-31 08:11:00,Completed,Online,Courier,Wales
ORD018046,CUST00199,2026-05-15 09:32:00,Completed,Marketplace,Click & Collect,West Midlands
ORD018047,CUST02107,2025-05-19 21:33:00,Completed,Trade Counter,Home Delivery,West Midlands
ORD018048,CUST04444,2025-02-23 10:08:00,Completed,Online,Courier,East Midlands
ORD018049,CUST02207,2025-02-08 04:26:00,Completed,Trade Counter,Click & Collect,North West
ORD018050,CUST02502,2025-05-09 10:40:00,Completed,Marketplace,Home Delivery,Yorkshire & Humber
ORD018051,CUST00608,2025-08-01 05:16:00,Pending,Marketplace,Home Delivery,West Midlands
ORD018052,CUST03138,2025-06-28 23:58:00,Completed,Online,Home Delivery,South East
ORD018053,CUST01935,2026-02-17 06:08:00,Completed,Marketplace,Courier,Yorkshire & Humber
ORD018054,CUST04259,2026-03-08 02:18:00,Completed,Online,Courier,Scotland
ORD018055,CUST04591,2026-04-02 17:25:00,Completed,Marketplace,Home Delivery,North West
ORD018056,CUST00359,2025-11-18 01:53:00,Completed,Online,Click & Collect,London
ORD018057,CUST00239,2025-09-28 13:54:00,Completed,Online,Click & Collect,West Midlands
ORD018058,CUST01980,2026-01-05 13:44:00,Completed,Online,Home Delivery,Scotland
ORD018059,CUST00753,2026-05-26 05:37:00,Completed,Online,Click & Collect,Scotland
ORD018060,CUST03137,2026-02-02 18:06:00,Completed,Online,Courier,Wales
ORD018061,CUST00682,2025-06-11 21:17:00,Completed,Online,Home Delivery,Wales
ORD018062,CUST03769,2026-07-05 04:21:00,Completed,Online,Courier,East Midlands
ORD018063,CUST01061,2026-03-07 22:52:00,Completed,Online,Courier,East of England
ORD018064,CUST03815,2026-03-15 02:10:00,Completed,Trade Counter,Home Delivery,South East
ORD018065,CUST03808,2025-02-12 06:53:00,Completed,Online,Click & Collect,South West
ORD018066,CUST03937,2025-06-02 06:06:00,Completed,Trade Counter,Click & Collect,South West
ORD018067,CUST00748,2026-05-07 09:24:00,Completed,Trade Counter,Courier,South East
ORD018068,CUST01533,2025-12-15 16:29:00,Completed,Marketplace,Home Delivery,Yorkshire & Humber
ORD018069,CUST03705,2025-03-20 21:50:00,Completed,Online,Courier,Northern Ireland
ORD018070,CUST03688,2026-03-09 11:14:00,Completed,Online,Home Delivery,London
ORD018071,CUST01407,2026-06-28 12:37:00,Completed,Online,Click & Collect,Wales
ORD018072,CUST04640,2025-05-24 14:01:00,Completed,Online,Click & Collect,West Midlands
ORD018073,CUST02270,2025-06-04 11:43:00,Completed,Online,Courier,Scotland
ORD018074,CUST00553,2026-02-10 17:10:00,Completed,Trade Counter,Click & Collect,West Midlands
ORD018075,CUST00605,2025-11-23 14:37:00,Completed,Marketplace,Courier,East of England
ORD018076,CUST01954,2025-09-14 16:12:00,Completed,Online,Courier,East Midlands
ORD018077,CUST01756,2026-02-18 17:35:00,Completed,Online,Courier,South East
ORD018078,CUST02481,2025-06-15 12:05:00,Completed,Online,Home Delivery,East Midlands
ORD018079,CUST00607,2025-09-24 03:44:00,Completed,Online,Home Delivery,Northern Ireland
ORD018080,CUST01569,2025-02-03 12:35:00,Completed,Marketplace,Home Delivery,Scotland
ORD018081,CUST03038,2025-05-20 08:31:00,Completed,Online,Home Delivery,North East
ORD018082,CUST04550,2025-07-07 14:13:00,Completed,Trade Counter,Courier,East of England
ORD018083,CUST04978,2026-07-17 00:38:00,Completed,Online,Home Delivery,Northern Ireland
ORD018084,CUST02809,2025-12-18 07:02:00,Completed,Online,Home Delivery,Northern Ireland
ORD018085,CUST03962,2025-07-22 15:03:00,Cancelled,Online,Home Delivery,North West
ORD018086,CUST01373,2025-05-31 20:46:00,Completed,Online,Click & Collect,East of England
ORD018087,CUST03815,2026-05-26 21:03:00,Completed,Online,Courier,South East
ORD018088,CUST02660,2026-04-12 19:55:00,Completed,Marketplace,Click & Collect,North West
ORD018089,CUST04062,2025-04-02 00:02:00,Completed,Online,Click & Collect,Northern Ireland
ORD018090,CUST02664,2025-05-16 09:57:00,Completed,Online,Click & Collect,Yorkshire & Humber
ORD018091,CUST04868,2026-03-26 03:09:00,Completed,Online,Courier,London
ORD018092,CUST01731,2026-06-14 10:35:00,Completed,Marketplace,Click & Collect,London
ORD018093,CUST00759,2025-09-23 07:50:00,Completed,Online,Click & Collect,Wales
ORD018094,CUST02790,2025-12-27 22:41:00,Completed,Online,Click & Collect,London
ORD018095,CUST01670,2025-03-14 10:55:00,Completed,Marketplace,Click & Collect,Yorkshire & Humber
ORD018096,CUST00887,2026-04-25 13:58:00,Partially Fulfilled,Online,Home Delivery,Wales
ORD018097,CUST00153,2025-07-03 22:21:00,Completed,Online,Click & Collect,Northern Ireland
ORD018098,CUST00563,2025-05-02 16:13:00,Partially Fulfilled,Online,Home Delivery,Northern Ireland
ORD018099,CUST02444,2025-02-07 09:36:00,Completed,Online,Courier,Scotland
ORD018100,CUST03357,2025-09-21 00:19:00,Completed,Online,Click & Collect,North West
ORD018101,CUST03113,2025-11-23 21:43:00,Completed,Online,Courier,East of England
ORD018102,CUST00425,2025-12-08 03:27:00,Completed,Online,Courier,East Midlands
ORD018103,CUST00454,2025-03-17 17:48:00,Completed,Online,Click & Collect,East of England
ORD018104,CUST00255,2026-03-08 04:54:00,Completed,Marketplace,Courier,Wales
ORD018105,CUST02877,2025-09-25 16:29:00,Completed,Marketplace,Courier,Wales
ORD018106,CUST00515,2025-09-30 08:05:00,Completed,Online,Click & Collect,Scotland
ORD018107,CUST03372,2025-08-30 19:11:00,Completed,Online,Courier,London
ORD018108,CUST04564,2026-06-12 21:51:00,Completed,Marketplace,Home Delivery,Wales
ORD018109,CUST04772,2026-01-03 15:21:00,Completed,Online,Courier,South West
ORD018110,CUST01885,2025-08-20 20:09:00,Completed,Online,Click & Collect,Northern Ireland
ORD018111,CUST00503,2026-03-05 12:34:00,Completed,Online,Courier,Wales
ORD018112,CUST04436,2025-01-03 01:58:00,Completed,Online,Click & Collect,West Midlands
ORD018113,CUST03366,2026-03-29 05:58:00,Completed,Online,Click & Collect,West Midlands
ORD018114,CUST01989,2025-01-13 16:30:00,Completed,Trade Counter,Click & Collect,East of England
ORD018115,CUST02801,2026-06-28 13:44:00,Completed,Online,Click & Collect,Wales
ORD018116,CUST04554,2026-02-19 12:44:00,Completed,Online,Home Delivery,Scotland
ORD018117,CUST00830,2025-01-23 11:40:00,Completed,Online,Courier,Scotland
ORD018118,CUST00617,2026-01-15 16:35:00,Partially Fulfilled,Online,Courier,South East
ORD018119,CUST01493,2025-04-24 22:07:00,Completed,Marketplace,Click & Collect,West Midlands
ORD018120,CUST00435,2025-03-01 19:42:00,Completed,Online,Courier,London
ORD018121,CUST03622,2025-01-04 04:21:00,Completed,Online,Courier,South East
ORD018122,CUST01460,2026-01-19 03:35:00,Completed,Online,Click & Collect,West Midlands
ORD018123,CUST00080,2025-08-08 23:22:00,Completed,Online,Home Delivery,South East
ORD018124,CUST02853,2025-10-20 22:24:00,Completed,Marketplace,Click & Collect,Wales
ORD018125,CUST03343,2025-08-03 10:38:00,Completed,Online,Click & Collect,Wales
ORD018126,CUST01411,2025-08-24 19:53:00,Partially Fulfilled,Online,Home Delivery,North East
ORD018127,CUST00489,2025-03-06 05:38:00,Completed,Online,Home Delivery,South West
ORD018128,CUST04727,2025-07-07 15:33:00,Completed,Online,Courier,Yorkshire & Humber
ORD018129,CUST03318,2026-04-27 19:58:00,Pending,Online,Home Delivery,West Midlands
ORD018130,CUST02827,2025-12-27 06:24:00,Completed,Online,Home Delivery,Yorkshire & Humber
ORD018131,CUST00061,2025-03-07 03:51:00,Completed,Online,Click & Collect,Northern Ireland
ORD018132,CUST02005,2025-10-25 06:15:00,Pending,Online,Click & Collect,North West
ORD018133,CUST00615,2025-11-13 00:07:00,Completed,Online,Home Delivery,London
ORD018134,CUST04493,2025-07-08 11:36:00,Completed,Online,Courier,North West
ORD018135,CUST00114,2025-11-24 08:15:00,Cancelled,Online,Home Delivery,South West
ORD018136,CUST03737,2026-06-25 01:51:00,Cancelled,Online,Home Delivery,East Midlands
ORD018137,CUST03821,2025-02-22 07:23:00,Completed,Online,Home Delivery,East of England
ORD018138,CUST01024,2025-05-23 13:16:00,Completed,Online,Courier,Northern Ireland
ORD018139,CUST00489,2026-06-03 19:53:00,Completed,Trade Counter,Home Delivery,South West
ORD018140,CUST01128,2025-02-20 23:40:00,Completed,Marketplace,Home Delivery,East of England
ORD018141,CUST03197,2025-06-25 08:17:00,Completed,Online,Courier,North West
ORD018142,CUST04659,2025-09-17 03:10:00,Partially Fulfilled,Online,Home Delivery,South West
ORD018143,CUST04491,2025-06-25 12:41:00,Completed,Marketplace,Click & Collect,West Midlands
ORD018144,CUST03602,2025-09-22 22:52:00,Completed,Online,Courier,East of England
ORD018145,CUST02600,2025-03-21 09:34:00,Partially Fulfilled,Marketplace,Courier,East Midlands
ORD018146,CUST01885,2025-03-29 14:30:00,Completed,Online,Click & Collect,Northern Ireland
ORD018147,CUST00469,2025-07-24 04:02:00,Completed,Online,Courier,West Midlands
ORD018148,CUST01718,2026-03-11 18:10:00,Completed,Marketplace,Home Delivery,Scotland
ORD018149,CUST00561,2025-02-02 13:52:00,Partially Fulfilled,Marketplace,Courier,North East
ORD018150,CUST00287,2026-01-29 02:55:00,Completed,Marketplace,Click & Collect,North West
ORD018151,CUST03962,2026-03-21 18:05:00,Completed,Online,Click & Collect,North West
ORD018152,CUST04205,2025-08-12 08:55:00,Completed,Online,Click & Collect,Yorkshire & Humber
ORD018153,CUST02473,2025-06-06 02:17:00,Completed,Online,Click & Collect,South East
ORD018154,CUST01034,2025-05-02 08:01:00,Completed,Online,Courier,South West
ORD018155,CUST00250,2025-01-20 02:40:00,Completed,Marketplace,Home Delivery,East Midlands
ORD018156,CUST04644,2025-05-27 02:10:00,Completed,Online,Courier,Scotland
ORD018157,CUST00021,2025-12-14 06:40:00,Completed,Marketplace,Home Delivery,South East
ORD018158,CUST03347,2025-05-17 11:44:00,Completed,Marketplace,Courier,West Midlands
ORD018159,CUST03924,2025-03-22 11:29:00,Completed,Online,Click & Collect,South West
ORD018160,CUST03549,2026-01-28 00:17:00,Completed,Marketplace,Home Delivery,East of England
ORD018161,CUST02842,2026-01-31 12:27:00,Completed,Trade Counter,Courier,Yorkshire & Humber
ORD018162,CUST02450,2026-07-22 03:15:00,Completed,Online,Click & Collect,West Midlands
ORD018163,CUST00768,2026-03-28 14:54:00,Completed,Marketplace,Home Delivery,North West
ORD018164,CUST02116,2025-05-21 22:10:00,Completed,Trade Counter,Home Delivery,South West
ORD018165,CUST02680,2025-10-15 02:23:00,Completed,Online,Click & Collect,Scotland
ORD018166,CUST01430,2026-07-23 18:10:00,Completed,Marketplace,Courier,Wales
ORD018167,CUST03717,2025-12-04 11:05:00,Completed,Online,Click & Collect,North West
ORD018168,CUST03455,2026-04-16 22:21:00,Completed,Marketplace,Home Delivery,East of England
ORD018169,CUST03822,2025-05-23 15:16:00,Completed,Trade Counter,Click & Collect,Yorkshire & Humber
