return_id,order_id,product_id,return_date,quantity_returned,return_reason,refund_amount,return_status
RET004017,ORD002973,PROD00044,2025-05-18,2,Other,235.72,Approved
RET004018,ORD007136,PROD00215,2026-05-14,1,Quality Issue,52.29,Approved
RET004019,ORD035565,PROD00260,2026-03-11,3,Late Delivery,693.18,Rejected
RET004020,ORD024615,PROD00201,2025-07-03,1,Quality Issue,95.19,Pending
RET004021,ORD039537,PROD00169,2026-03-12,1,Wrong Item,181.16,Approved
RET004022,ORD039654,PROD00233,2025-07-27,2,Changed Mind,254.88,Approved
RET004023,ORD014970,PROD00246,2025-06-11,3,Late Delivery,247.17,Approved
RET004024,ORD021281,PROD00236,2025-07-05,5,Changed Mind,602.2,Approved
RET004025,ORD039855,PROD00382,2025-04-03,1,Damaged,109.04,Approved
RET004026,ORD022143,PROD00399,2026-07-03,3,Wrong Item,402.75,Rejected
RET004027,ORD000603,PROD00330,2026-03-19,1,Quality Issue,65.0,Approved
RET004028,ORD042854,PROD00078,2026-04-25,7,Quality Issue,175.7,Approved
RET004029,ORD025456,PROD00118,2025-02-01,2,Not as Described,134.36,Pending
RET004030,ORD013359,PROD00370,2025-08-05,1,Wrong Item,17.34,Approved
RET004031,ORD040465,PROD00174,2025-08-24,1,Quality Issue,123.99,Approved
RET004032,ORD021575,PROD00205,2025-04-23,2,Other,323.5,Approved
RET004033,ORD024019,PROD00406,2025-12-10,4,Quality Issue,236.76,Approved
RET004034,ORD025213,PROD00380,2025-03-14,2,Not as Described,114.52,Approved
RET004035,ORD015172,PROD00289,2025-05-28,7,Wrong Item,108.5,Pending
RET004036,ORD004791,PROD00120,2025-08-28,6,Other,1123.56,Pending
RET004037,ORD032322,PROD00477,2025-08-14,4,Wrong Item,699.84,Approved
RET004038,ORD021614,PROD00316,2025-07-19,1,Late Delivery,30.56,Approved
RET004039,ORD019136,PROD00320,2025-09-03,2,Not as Described,226.28,Approved
RET004040,ORD017243,PROD00134,2025-10-04,5,Late Delivery,87.4,Approved
RET004041,ORD044680,PROD00079,2025-12-28,1,Wrong Item,46.77,Approved
RET004042,ORD009941,PROD00359,2026-04-24,1,Damaged,228.31,Approved
RET004043,ORD003598,PROD00355,2025-12-20,1,Late Delivery,89.74,Rejected
RET004044,ORD005492,PROD00050,2025-08-23,3,Not as Described,236.67,Approved
RET004045,ORD039569,PROD00145,2025-02-10,4,Late Delivery,316.16,Approved
RET004046,ORD041090,PROD00424,2025-02-23,5,Damaged,787.2,Approved
RET004047,ORD045704,PROD00432,2025-09-10,2,Damaged,133.56,Approved
RET004048,ORD036245,PROD00248,2025-10-28,2,Not as Described,40.52,Approved
RET004049,ORD011806,PROD00379,2025-03-24,4,Wrong Item,396.36,Approved
RET004050,ORD033952,PROD00268,2025-12-09,1,Quality Issue,161.57,Approved
RET004051,ORD029629,PROD00417,2026-01-26,3,Other,196.92,Approved
RET004052,ORD016501,PROD00440,2025-07-18,1,Not as Described,139.5,Approved
RET004053,ORD001779,PROD00035,2026-03-28,4,Late Delivery,206.04,Approved
RET004054,ORD009229,PROD00285,2025-06-17,4,Quality Issue,641.92,Approved
RET004055,ORD029501,PROD00108,2026-03-15,1,Changed Mind,89.59,Approved
RET004056,ORD001012,PROD00091,2025-07-02,5,Other,284.45,Approved
RET004057,ORD002879,PROD00305,2025-03-11,5,Changed Mind,105.8,Approved
RET004058,ORD005329,PROD00456,2025-03-09,2,Quality Issue,340.54,Approved
RET004059,ORD030227,PROD00223,2026-02-10,8,Quality Issue,1458.88,Rejected
RET004060,ORD040419,PROD00355,2025-04-27,1,Changed Mind,89.74,Rejected
RET004061,ORD036894,PROD00352,2025-09-13,6,Damaged,475.86,Rejected
RET004062,ORD010612,PROD00466,2026-04-20,1,Changed Mind,55.46,Approved
RET004063,ORD013158,PROD00490,2026-05-17,2,Damaged,305.32,Approved
RET004064,ORD015700,PROD00244,2025-07-25,2,Changed Mind,386.52,Approved
RET004065,ORD011118,PROD00314,2025-09-11,7,Other,381.29,Approved
RET004066,ORD022963,PROD00116,2026-01-18,2,Damaged,63.8,Approved
RET004067,ORD006322,PROD00127,2025-05-20,2,Not as Described,201.26,Approved
RET004068,ORD036945,PROD00035,2025-03-27,1,Wrong Item,51.51,Approved
RET004069,ORD026948,PROD00227,2025-03-24,3,Changed Mind,105.27,Pending
RET004070,ORD024648,PROD00025,2026-03-03,7,Wrong Item,980.07,Approved
RET004071,ORD043003,PROD00428,2025-05-16,5,Quality Issue,391.8,Approved
RET004072,ORD018016,PROD00498,2025-07-18,3,Changed Mind,564.0,Approved
RET004073,ORD004968,PROD00276,2025-06-02,8,Changed Mind,1588.56,Approved
RET004074,ORD014794,PROD00339,2026-02-17,2,Late Delivery,373.64,Approved
RET004075,ORD010451,PROD00224,2025-04-22,2,Other,185.32,Approved
RET004076,ORD040528,PROD00325,2026-03-11,6,Wrong Item,424.2,Approved
RET004077,ORD014851,PROD00358,2025-08-21,3,Damaged,676.17,Approved
RET004078,ORD038019,PROD00294,2026-07-05,3,Damaged,217.86,Approved
RET004079,ORD043033,PROD00216,2026-04-11,1,Wrong Item,137.73,Approved
RET004080,ORD028484,PROD00240,2026-03-07,4,Not as Described,66.08,Pending
RET004081,ORD029607,PROD00311,2025-06-09,6,Other,208.26,Approved
RET004082,ORD013166,PROD00209,2025-04-22,2,Late Delivery,134.04,Approved
RET004083,ORD018203,PROD00006,2025-07-23,5,Quality Issue,506.8,Pending
RET004084,ORD044153,PROD00254,2025-05-28,7,Late Delivery,245.0,Approved
RET004085,ORD016766,PROD00194,2025-03-19,5,Damaged,707.6,Approved
RET004086,ORD016186,PROD00016,2026-05-04,1,Changed Mind,21.88,Approved
RET004087,ORD039716,PROD00209,2025-06-04,2,Late Delivery,134.04,Rejected
RET004088,ORD016430,PROD00243,2025-10-09,1,Wrong Item,128.52,Approved
RET004089,ORD033501,PROD00200,2025-09-28,3,Late Delivery,244.17,Approved
RET004090,ORD046408,PROD00234,2025-09-11,6,Wrong Item,695.64,Rejected
RET004091,ORD023920,PROD00206,2026-02-11,2,Changed Mind,73.08,Approved
RET004092,ORD010044,PROD00262,2026-06-30,3,Changed Mind,220.59,Pending
RET004093,ORD008885,PROD00085,2025-08-17,5,Damaged,708.05,Approved
RET004094,ORD012391,PROD00152,2025-07-14,4,Quality Issue,254.72,Pending
RET004095,ORD015174,PROD00098,2025-09-25,1,Late Delivery,84.39,Approved
RET004096,ORD019043,PROD00345,2025-03-20,1,Quality Issue,155.05,Approved
RET004097,ORD043644,PROD00355,2025-08-26,8,Wrong Item,717.92,Approved
RET004098,ORD039101,PROD00265,2026-01-14,2,Changed Mind,415.32,Approved
RET004099,ORD017600,PROD00282,2026-04-23,3,Not as Described,66.36,Approved
RET004100,ORD030316,PROD00348,2025-02-12,3,Damaged,293.64,Approved
RET004101,ORD028576,PROD00222,2025-09-08,1,Quality Issue,54.5,Approved
RET004102,ORD040691,PROD00457,2026-04-07,6,Quality Issue,1087.02,Approved
RET004103,ORD008108,PROD00020,2026-01-14,2,Damaged,151.8,Approved
RET004104,ORD041851,PROD00338,2025-10-31,4,Not as Described,823.04,Approved
RET004105,ORD049240,PROD00227,2025-10-22,5,Late Delivery,175.45,Approved
RET004106,ORD009111,PROD00053,2025-11-13,4,Other,45.96,Approved
RET004107,ORD024798,PROD00363,2025-06-27,1,Other,27.58,Approved
RET004108,ORD028785,PROD00322,2025-05-13,1,Wrong Item,136.32,Approved
RET004109,ORD012740,PROD00254,2026-03-17,1,Changed Mind,35.0,Approved
RET004110,ORD036853,PROD00287,2025-10-15,2,Other,352.32,Approved
RET004111,ORD002346,PROD00025,2025-05-02,8,Other,1120.08,Approved
RET004112,ORD010202,PROD00477,2025-07-06,6,Changed Mind,1049.76,Approved
RET004113,ORD013290,PROD00356,2026-07-17,3,Wrong Item,287.52,Pending
RET004114,ORD018472,PROD00446,2025-08-28,1,Late Delivery,78.63,Approved
RET004115,ORD038536,PROD00230,2026-07-19,1,Late Delivery,44.83,Approved
RET004116,ORD046292,PROD00038,2025-08-17,3,Not as Described,140.46,Approved
RET004117,ORD011340,PROD00283,2025-05-20,3,Not as Described,252.15,Approved
RET004118,ORD028033,PROD00376,2025-04-30,4,Wrong Item,436.08,Approved
RET004119,ORD007276,PROD00368,2025-02-26,8,Other,79.68,Approved
RET004120,ORD039747,PROD00496,2026-07-09,5,Other,761.25,Rejected
RET004121,ORD049905,PROD00337,2026-05-23,4,Other,618.4,Approved
RET004122,ORD046890,PROD00059,2026-05-01,6,Changed Mind,243.0,Approved
RET004123,ORD045688,PROD00168,2026-04-26,3,Damaged,207.27,Approved
RET004124,ORD047434,PROD00184,2026-06-29,2,Wrong Item,278.82,Approved
RET004125,ORD046657,PROD00491,2026-05-02,3,Not as Described,232.89,Pending
RET004126,ORD018529,PROD00134,2025-05-28,5,Changed Mind,87.4,Pending
RET004127,ORD038824,PROD00103,2025-08-02,8,Quality Issue,348.96,Approved
RET004128,ORD031141,PROD00471,2026-03-16,2,Damaged,51.1,Approved
RET004129,ORD040756,PROD00052,2026-07-19,1,Quality Issue,49.27,Approved
RET004130,ORD020914,PROD00372,2026-04-01,1,Damaged,93.33,Approved
RET004131,ORD018719,PROD00303,2025-07-15,5,Changed Mind,974.0,Approved
RET004132,ORD049122,PROD00303,2025-11-04,2,Other,389.6,Approved
RET004133,ORD010856,PROD00356,2025-04-30,5,Other,479.2,Approved
RET004134,ORD019774,PROD00450,2025-10-25,4,Damaged,288.68,Approved
RET004135,ORD000028,PROD00210,2026-06-05,6,Wrong Item,106.2,Approved
RET004136,ORD043559,PROD00403,2025-08-29,1,Changed Mind,158.69,Approved
RET004137,ORD049906,PROD00278,2026-03-20,3,Changed Mind,66.15,Approved
RET004138,ORD016802,PROD00115,2026-04-26,2,Quality Issue,365.04,Approved
RET004139,ORD034860,PROD00057,2026-05-04,1,Other,29.53,Approved
RET004140,ORD019370,PROD00117,2026-06-15,3,Other,457.17,Approved
RET004141,ORD014829,PROD00286,2025-12-12,5,Wrong Item,618.95,Approved
RET004142,ORD019751,PROD00369,2026-07-16,8,Other,912.48,Approved
RET004143,ORD047055,PROD00031,2025-11-19,1,Late Delivery,26.72,Approved
RET004144,ORD037244,PROD00485,2026-03-13,3,Wrong Item,263.4,Approved
RET004145,ORD046282,PROD00042,2026-02-10,4,Damaged,217.72,Approved
RET004146,ORD019280,PROD00244,2025-06-04,2,Wrong Item,386.52,Approved
RET004147,ORD032192,PROD00474,2026-01-08,5,Late Delivery,300.55,Approved
RET004148,ORD042153,PROD00477,2025-04-20,8,Quality Issue,1399.68,Approved
RET004149,ORD028369,PROD00226,2026-06-22,2,Late Delivery,291.66,Rejected
RET004150,ORD004125,PROD00028,2025-04-30,6,Changed Mind,222.54,Approved
RET004151,ORD021103,PROD00241,2025-12-03,7,Wrong Item,945.0,Approved
RET004152,ORD025408,PROD00379,2025-06-12,6,Not as Described,594.54,Approved
RET004153,ORD027315,PROD00466,2025-11-05,5,Other,277.3,Approved
RET004154,ORD031532,PROD00143,2025-07-26,1,Changed Mind,84.1,Approved
RET004155,ORD041361,PROD00334,2025-07-17,3,Not as Described,446.64,Approved
RET004156,ORD015912,PROD00332,2025-12-12,2,Late Delivery,111.66,Approved
RET004157,ORD011488,PROD00217,2025-12-27,5,Wrong Item,637.1,Approved
RET004158,ORD042394,PROD00430,2026-03-12,2,Other,230.42,Approved
RET004159,ORD037184,PROD00439,2025-12-13,5,Not as Described,225.8,Approved
RET004160,ORD042949,PROD00491,2025-08-01,3,Changed Mind,232.89,Approved
RET004161,ORD045735,PROD00087,2025-11-13,2,Quality Issue,249.08,Approved
RET004162,ORD030855,PROD00101,2025-10-17,1,Changed Mind,174.58,Rejected
RET004163,ORD045324,PROD00487,2025-03-12,4,Not as Described,194.92,Approved
RET004164,ORD014811,PROD00424,2025-03-14,4,Not as Described,629.76,Approved
RET004165,ORD043763,PROD00254,2025-12-11,6,Damaged,210.0,Approved
RET004166,ORD026536,PROD00423,2026-07-07,9,Other,521.55,Approved
RET004167,ORD028729,PROD00017,2025-09-18,5,Wrong Item,45.0,Approved
RET004168,ORD025684,PROD00498,2025-04-05,2,Not as Described,376.0,Approved
RET004169,ORD039625,PROD00390,2026-02-01,4,Other,556.36,Rejected
RET004170,ORD026336,PROD00497,2025-03-02,6,Late Delivery,298.74,Rejected
RET004171,ORD038313,PROD00370,2026-04-17,2,Changed Mind,34.68,Approved
RET004172,ORD022902,PROD00339,2025-04-05,7,Not as Described,1307.74,Approved
RET004173,ORD027049,PROD00024,2025-03-18,6,Quality Issue,557.28,Rejected
RET004174,ORD024438,PROD00365,2025-04-24,1,Wrong Item,40.16,Approved
RET004175,ORD021697,PROD00090,2026-04-27,1,Wrong Item,125.29,Approved
RET004176,ORD037148,PROD00175,2025-05-24,5,Wrong Item,153.15,Approved
RET004177,ORD034871,PROD00127,2026-05-28,5,Changed Mind,503.15,Approved
RET004178,ORD002174,PROD00100,2025-09-26,1,Not as Described,149.79,Approved
RET004179,ORD007357,PROD00055,2026-04-30,5,Late Delivery,226.1,Approved
RET004180,ORD044240,PROD00229,2025-06-16,4,Changed Mind,509.4,Approved
RET004181,ORD041177,PROD00016,2025-05-21,9,Late Delivery,196.92,Approved
RET004182,ORD002152,PROD00406,2025-07-06,2,Other,118.38,Approved
RET004183,ORD043514,PROD00232,2026-07-06,6,Wrong Item,757.5,Approved
RET004184,ORD030525,PROD00426,2025-09-19,5,Quality Issue,566.3,Approved
RET004185,ORD029011,PROD00447,2025-07-03,1,Damaged,133.47,Pending
RET004186,ORD035715,PROD00208,2025-06-05,3,Not as Described,511.89,Pending
RET004187,ORD021759,PROD00412,2026-02-01,1,Other,159.04,Approved
RET004188,ORD027714,PROD00192,2025-11-10,1,Quality Issue,7.95,Approved
RET004189,ORD041784,PROD00156,2025-03-22,3,Wrong Item,528.57,Approved
RET004190,ORD047842,PROD00022,2026-02-22,2,Damaged,278.14,Approved
RET004191,ORD008245,PROD00244,2026-01-06,2,Late Delivery,386.52,Approved
RET004192,ORD034924,PROD00472,2025-12-21,2,Changed Mind,329.78,Approved
RET004193,ORD041433,PROD00396,2026-04-18,4,Damaged,416.96,Approved
RET004194,ORD019690,PROD00105,2025-10-02,1,Quality Issue,100.04,Approved
RET004195,ORD029746,PROD00235,2025-12-05,1,Not as Described,99.76,Pending
RET004196,ORD012138,PROD00426,2026-01-27,7,Changed Mind,792.82,Approved
RET004197,ORD034223,PROD00369,2025-12-02,1,Late Delivery,114.06,Approved
RET004198,ORD038454,PROD00406,2025-06-29,1,Quality Issue,59.19,Approved
RET004199,ORD009740,PROD00402,2025-08-10,1,Not as Described,48.6,Pending
RET004200,ORD034502,PROD00041,2026-06-17,5,Wrong Item,94.1,Approved
RET004201,ORD012143,PROD00157,2025-11-23,1,Wrong Item,18.92,Approved
RET004202,ORD002103,PROD00033,2025-02-22,2,Other,400.22,Approved
RET004203,ORD022299,PROD00456,2025-05-03,1,Other,170.27,Approved
RET004204,ORD000675,PROD00015,2025-10-16,6,Late Delivery,672.3,Approved
RET004205,ORD030843,PROD00194,2026-02-14,8,Damaged,1132.16,Approved
RET004206,ORD014292,PROD00143,2026-02-22,7,Quality Issue,588.7,Approved
RET004207,ORD035187,PROD00056,2025-08-04,4,Changed Mind,290.76,Approved
RET004208,ORD036794,PROD00220,2025-10-08,1,Quality Issue,70.98,Approved
RET004209,ORD006395,PROD00225,2025-09-27,1,Wrong Item,107.74,Approved
RET004210,ORD022675,PROD00082,2026-01-02,1,Not as Described,138.63,Approved
RET004211,ORD014061,PROD00031,2025-04-08,2,Changed Mind,53.44,Pending
RET004212,ORD022227,PROD00010,2025-07-28,2,Other,85.22,Approved
RET004213,ORD045704,PROD00175,2025-05-12,3,Late Delivery,91.89,Approved
RET004214,ORD041602,PROD00004,2026-03-04,2,Quality Issue,198.3,Approved
RET004215,ORD043961,PROD00152,2026-07-11,3,Wrong Item,191.04,Approved
RET004216,ORD032836,PROD00485,2025-10-13,2,Quality Issue,175.6,Approved
RET004217,ORD000815,PROD00025,2025-05-01,9,Not as Described,1260.09,Approved
RET004218,ORD018892,PROD00102,2026-05-02,1,Damaged,115.41,Approved
RET004219,ORD031344,PROD00446,2025-02-10,2,Other,157.26,Approved
RET004220,ORD014724,PROD00019,2025-03-01,2,Wrong Item,175.02,Approved
RET004221,ORD033163,PROD00126,2025-02-26,1,Changed Mind,168.81,Approved
RET004222,ORD005460,PROD00099,2025-09-19,2,Late Delivery,37.3,Approved
RET004223,ORD023196,PROD00189,2025-05-18,1,Changed Mind,12.85,Approved
RET004224,ORD015242,PROD00207,2025-09-20,5,Late Delivery,125.7,Approved
RET004225,ORD027623,PROD00162,2025-02-18,3,Changed Mind,675.21,Approved
RET004226,ORD017678,PROD00286,2026-01-08,9,Damaged,1114.11,Approved
RET004227,ORD024670,PROD00092,2025-12-21,1,Wrong Item,90.87,Pending
RET004228,ORD008155,PROD00354,2025-05-25,1,Late Delivery,111.99,Approved
RET004229,ORD029940,PROD00341,2026-04-08,2,Changed Mind,227.72,Approved
RET004230,ORD012809,PROD00022,2026-06-26,3,Other,417.21,Approved
RET004231,ORD031423,PROD00340,2025-07-02,10,Other,1016.4,Approved
RET004232,ORD013714,PROD00349,2025-08-25,3,Late Delivery,635.58,Approved
RET004233,ORD036146,PROD00150,2025-10-18,3,Quality Issue,538.2,Approved
RET004234,ORD049597,PROD00015,2025-06-08,2,Not as Described,224.1,Approved
RET004235,ORD004498,PROD00458,2025-04-17,6,Quality Issue,1055.82,Approved
RET004236,ORD036790,PROD00251,2025-04-26,2,Changed Mind,285.7,Approved
RET004237,ORD024893,PROD00393,2025-05-08,1,Other,108.99,Approved
RET004238,ORD037670,PROD00459,2025-06-28,1,Not as Described,41.0,Approved
RET004239,ORD001879,PROD00074,2026-01-25,1,Late Delivery,37.35,Approved
RET004240,ORD022010,PROD00349,2026-06-23,3,Late Delivery,635.58,Approved
RET004241,ORD022600,PROD00088,2026-07-21,2,Changed Mind,62.42,Pending
RET004242,ORD010386,PROD00315,2025-02-21,1,Damaged,133.86,Approved
RET004243,ORD023000,PROD00116,2025-06-11,6,Quality Issue,191.4,Approved
RET004244,ORD006535,PROD00488,2025-11-02,4,Not as Described,650.48,Approved
RET004245,ORD043398,PROD00163,2026-04-26,1,Late Delivery,128.07,Approved
RET004246,ORD043574,PROD00265,2026-07-20,1,Changed Mind,207.66,Approved
RET004247,ORD021558,PROD00101,2026-03-13,1,Late Delivery,174.58,Approved
RET004248,ORD034154,PROD00303,2025-04-27,1,Damaged,194.8,Pending
RET004249,ORD009093,PROD00412,2025-10-06,1,Other,159.04,Pending
RET004250,ORD026626,PROD00034,2025-09-06,2,Late Delivery,12.62,Pending
RET004251,ORD007225,PROD00042,2025-02-09,1,Changed Mind,54.43,Approved
RET004252,ORD037564,PROD00298,2026-05-31,3,Not as Described,483.69,Approved
RET004253,ORD042898,PROD00255,2026-04-30,1,Damaged,74.88,Approved
RET004254,ORD011050,PROD00210,2025-04-19,6,Not as Described,106.2,Approved
RET004255,ORD043269,PROD00356,2025-05-09,2,Not as Described,191.68,Approved
RET004256,ORD037878,PROD00186,2026-04-30,3,Other,472.92,Approved
RET004257,ORD011931,PROD00203,2025-12-07,7,Late Delivery,495.81,Pending
RET004258,ORD018548,PROD00165,2025-12-29,2,Late Delivery,22.1,Pending
RET004259,ORD044789,PROD00009,2026-01-01,2,Other,206.48,Approved
RET004260,ORD016396,PROD00236,2025-09-02,2,Late Delivery,240.88,Approved
RET004261,ORD028484,PROD00338,2026-01-05,4,Not as Described,823.04,Approved
RET004262,ORD030831,PROD00024,2026-05-01,2,Other,185.76,Approved
RET004263,ORD002230,PROD00100,2025-10-12,2,Damaged,299.58,Approved
RET004264,ORD003367,PROD00053,2025-07-03,2,Other,22.98,Approved
RET004265,ORD030089,PROD00464,2025-06-12,2,Late Delivery,224.08,Approved
RET004266,ORD044419,PROD00358,2026-02-23,6,Late Delivery,1352.34,Approved
RET004267,ORD000669,PROD00244,2026-04-11,3,Late Delivery,579.78,Approved
RET004268,ORD000673,PROD00146,2025-11-16,2,Wrong Item,466.22,Approved
RET004269,ORD041738,PROD00089,2026-01-24,2,Other,199.4,Approved
RET004270,ORD030513,PROD00087,2025-04-29,7,Wrong Item,871.78,Approved
RET004271,ORD043320,PROD00157,2026-06-17,2,Quality Issue,37.84,Approved
RET004272,ORD011287,PROD00141,2025-12-02,1,Quality Issue,7.3,Approved
RET004273,ORD023816,PROD00196,2026-05-22,3,Damaged,370.5,Pending
RET004274,ORD026285,PROD00264,2026-07-09,3,Changed Mind,440.37,Approved
RET004275,ORD015394,PROD00003,2025-02-05,2,Other,273.56,Approved
RET004276,ORD005554,PROD00100,2026-07-01,1,Damaged,149.79,Approved
RET004277,ORD013178,PROD00069,2026-06-18,6,Damaged,795.54,Approved
RET004278,ORD002017,PROD00140,2026-05-21,2,Late Delivery,242.6,Approved
RET004279,ORD003602,PROD00221,2026-01-15,3,Late Delivery,79.83,Approved
RET004280,ORD031845,PROD00205,2025-08-20,7,Changed Mind,1132.25,Approved
RET004281,ORD029512,PROD00140,2026-01-07,4,Changed Mind,485.2,Approved
RET004282,ORD006297,PROD00461,2025-06-30,2,Other,86.94,Approved
RET004283,ORD010095,PROD00128,2025-02-12,6,Wrong Item,1244.46,Approved
RET004284,ORD021103,PROD00049,2026-07-01,2,Changed Mind,160.12,Approved
RET004285,ORD007189,PROD00477,2025-05-15,6,Other,1049.76,Approved
RET004286,ORD046092,PROD00071,2025-07-06,8,Quality Issue,1035.84,Approved
RET004287,ORD047742,PROD00315,2026-02-21,4,Other,535.44,Approved
RET004288,ORD039872,PROD00478,2025-05-29,3,Damaged,144.33,Approved
RET004289,ORD012608,PROD00241,2026-04-28,1,Late Delivery,135.0,Approved
RET004290,ORD024357,PROD00446,2026-03-03,2,Not as Described,157.26,Approved
RET004291,ORD000395,PROD00295,2025-06-29,6,Not as Described,775.26,Approved
RET004292,ORD002105,PROD00380,2025-06-05,6,Damaged,343.56,Pending
RET004293,ORD039176,PROD00444,2025-12-01,4,Changed Mind,873.48,Approved
RET004294,ORD014168,PROD00296,2025-08-02,5,Not as Described,47.85,Approved
RET004295,ORD014686,PROD00219,2026-01-20,2,Damaged,122.36,Approved
RET004296,ORD009331,PROD00228,2025-03-19,6,Not as Described,151.62,Approved
RET004297,ORD026300,PROD00217,2026-05-29,1,Changed Mind,127.42,Approved
RET004298,ORD014009,PROD00056,2025-02-26,1,Other,72.69,Approved
RET004299,ORD034908,PROD00330,2025-12-04,4,Not as Described,260.0,Approved
RET004300,ORD030921,PROD00189,2025-02-19,5,Changed Mind,64.25,Approved
RET004301,ORD030466,PROD00289,2025-03-26,4,Late Delivery,62.0,Pending
RET004302,ORD045037,PROD00490,2026-05-14,3,Other,457.98,Approved
RET004303,ORD026473,PROD00153,2025-02-14,3,Changed Mind,324.12,Approved
RET004304,ORD008288,PROD00248,2026-05-20,3,Wrong Item,60.78,Approved
RET004305,ORD015354,PROD00139,2025-08-31,7,Wrong Item,273.7,Approved
RET004306,ORD030744,PROD00168,2025-09-19,5,Changed Mind,345.45,Approved
RET004307,ORD015131,PROD00290,2025-02-15,8,Not as Described,1370.24,Pending
RET004308,ORD033460,PROD00182,2025-10-07,3,Other,197.91,Approved
RET004309,ORD008780,PROD00287,2025-02-02,7,Damaged,1233.12,Pending
